7.572525024414062500e+01,1.067505493164062500e+02,1.684708709716796875e+02,9.235635375976562500e+01,1.269012222290039062e+02,1.388262634277343750e+02,1.002315139770507812e+02,1.700600128173828125e+02,1.662403411865234375e+02,1.616074676513671875e+02
7.502182769775390625e+01,9.438901519775390625e+01,1.771252593994140625e+02,1.069580612182617188e+02,1.261710891723632812e+02,1.461320343017578125e+02,8.680286407470703125e+01,1.709663543701171875e+02,1.494404449462890625e+02,1.777775421142578125e+02
7.649803161621093750e+01,1.162532958984375000e+02,1.641583404541015625e+02,8.611882781982421875e+01,1.376004486083984375e+02,1.362082977294921875e+02,1.137819213867187500e+02,1.778459930419921875e+02,1.724347686767578125e+02,1.600009002685546875e+02
7.704606628417968750e+01,1.110526351928710938e+02,1.630615692138671875e+02,8.833267211914062500e+01,1.160360488891601562e+02,1.408375091552734375e+02,1.062158737182617188e+02,1.727962188720703125e+02,1.647512969970703125e+02,1.604715118408203125e+02
7.790354156494140625e+01,9.172863006591796875e+01,1.776493682861328125e+02,1.109798278808593750e+02,1.183459091186523438e+02,1.485351409912109375e+02,8.304627227783203125e+01,1.695405731201171875e+02,1.450620269775390625e+02,1.818431243896484375e+02
7.883258819580078125e+01,9.448984527587890625e+01,1.806233367919921875e+02,1.119243698120117188e+02,1.240216293334960938e+02,1.381035919189453125e+02,8.563986968994140625e+01,1.727598419189453125e+02,1.478820190429687500e+02,1.841987762451171875e+02
7.619945526123046875e+01,1.037170715332031250e+02,1.669484252929687500e+02,9.502201080322265625e+01,1.329276428222656250e+02,1.359944763183593750e+02,9.752352142333984375e+01,1.679554290771484375e+02,1.610808258056640625e+02,1.626578369140625000e+02
7.823624420166015625e+01,1.013385314941406250e+02,1.725044097900390625e+02,1.004312820434570312e+02,1.196656265258789062e+02,1.411502227783203125e+02,9.296807861328125000e+01,1.689252624511718750e+02,1.592728271484375000e+02,1.691881866455078125e+02
7.614646148681640625e+01,1.042857666015625000e+02,1.831834869384765625e+02,1.062808456420898438e+02,1.357938690185546875e+02,1.563679199218750000e+02,9.995838165283203125e+01,1.868673858642578125e+02,1.605190582275390625e+02,1.859627227783203125e+02
8.003183746337890625e+01,9.911260223388671875e+01,1.690822906494140625e+02,1.029335708618164062e+02,1.269096755981445312e+02,1.361697540283203125e+02,9.345355987548828125e+01,1.704166107177734375e+02,1.515768585205078125e+02,1.728922882080078125e+02
7.858242034912109375e+01,1.072686462402343750e+02,1.780156402587890625e+02,1.011901321411132812e+02,1.220183410644531250e+02,1.538043823242187500e+02,1.011004943847656250e+02,1.808350830078125000e+02,1.649843902587890625e+02,1.775870971679687500e+02
8.355700683593750000e+01,9.637277984619140625e+01,1.695795898437500000e+02,1.080919113159179688e+02,1.292362518310546875e+02,1.324547576904296875e+02,8.983683013916015625e+01,1.667150726318359375e+02,1.461284942626953125e+02,1.756354980468750000e+02
7.913093566894531250e+01,9.373071289062500000e+01,1.733658294677734375e+02,1.081526412963867188e+02,1.265957107543945312e+02,1.380762634277343750e+02,8.576055145263671875e+01,1.666821441650390625e+02,1.463944244384765625e+02,1.765938262939453125e+02
7.640183258056640625e+01,1.031553421020507812e+02,1.816337738037109375e+02,1.051079101562500000e+02,1.304414825439453125e+02,1.504400177001953125e+02,9.787384033203125000e+01,1.831661376953125000e+02,1.598278808593750000e+02,1.832509918212890625e+02
7.587418365478515625e+01,1.003560791015625000e+02,1.800734405517578125e+02,1.058014907836914062e+02,1.235827026367187500e+02,1.530728912353515625e+02,9.331586456298828125e+01,1.787628631591796875e+02,1.566001129150390625e+02,1.817267456054687500e+02
7.899948883056640625e+01,1.074161148071289062e+02,1.686368713378906250e+02,9.608026885986328125e+01,1.263425979614257812e+02,1.376670227050781250e+02,1.026681213378906250e+02,1.747565460205078125e+02,1.597952423095703125e+02,1.695384216308593750e+02
7.821711730957031250e+01,9.865551757812500000e+01,1.737932739257812500e+02,1.044971008300781250e+02,1.344441833496093750e+02,1.394955139160156250e+02,9.218490600585937500e+01,1.697830505371093750e+02,1.518962860107421875e+02,1.741949920654296875e+02
7.765737152099609375e+01,9.517935943603515625e+01,1.717662963867187500e+02,1.048982543945312500e+02,1.188074874877929688e+02,1.361284942626953125e+02,8.696521759033203125e+01,1.660094909667968750e+02,1.485104064941406250e+02,1.731625823974609375e+02
7.901355743408203125e+01,9.974588775634765625e+01,1.713051757812500000e+02,1.022950973510742188e+02,1.342080230712890625e+02,1.351779479980468750e+02,9.196785736083984375e+01,1.663909149169921875e+02,1.575139923095703125e+02,1.687204742431640625e+02
8.215502166748046875e+01,9.982350921630859375e+01,1.713887329101562500e+02,1.040055007934570312e+02,1.283381500244140625e+02,1.410737609863281250e+02,9.179306793212890625e+01,1.667472381591796875e+02,1.568999328613281250e+02,1.702220611572265625e+02
7.862946319580078125e+01,9.634366607666015625e+01,1.734921417236328125e+02,1.058547286987304688e+02,1.313039093017578125e+02,1.393448181152343750e+02,8.932717132568359375e+01,1.683140716552734375e+02,1.503831176757812500e+02,1.746378021240234375e+02
8.045738220214843750e+01,1.045888671875000000e+02,1.700379180908203125e+02,1.007828063964843750e+02,1.417513885498046875e+02,1.387459411621093750e+02,1.006570968627929688e+02,1.744503784179687500e+02,1.591151580810546875e+02,1.723102264404296875e+02
8.167966461181640625e+01,1.007188491821289062e+02,1.689297180175781250e+02,1.024435806274414062e+02,1.391735229492187500e+02,1.349830780029296875e+02,9.425241088867187500e+01,1.654474029541015625e+02,1.565257873535156250e+02,1.680772094726562500e+02
7.592876434326171875e+01,9.206292724609375000e+01,1.778935546875000000e+02,1.092688064575195312e+02,1.194224929809570312e+02,1.472962799072265625e+02,8.348836517333984375e+01,1.695136871337890625e+02,1.464608612060546875e+02,1.802954101562500000e+02
8.236498260498046875e+01,9.459368896484375000e+01,1.798704681396484375e+02,1.144155807495117188e+02,1.189806594848632812e+02,1.494702148437500000e+02,8.605416870117187500e+01,1.732287597656250000e+02,1.474585876464843750e+02,1.862644500732421875e+02
7.991938018798828125e+01,9.491967773437500000e+01,1.760213623046875000e+02,1.104643936157226562e+02,1.391124114990234375e+02,1.431558074951171875e+02,8.916004180908203125e+01,1.720534210205078125e+02,1.477694702148437500e+02,1.810275878906250000e+02
8.154454803466796875e+01,9.507497406005859375e+01,1.764028472900390625e+02,1.095259094238281250e+02,1.171900634765625000e+02,1.406131439208984375e+02,8.411126708984375000e+01,1.637001190185546875e+02,1.509954376220703125e+02,1.755607757568359375e+02
8.116507720947265625e+01,1.068014450073242188e+02,1.649984588623046875e+02,9.531222534179687500e+01,1.293809051513671875e+02,1.345962677001953125e+02,1.011118545532226562e+02,1.691927642822265625e+02,1.630716400146484375e+02,1.630600738525390625e+02
7.665283966064453125e+01,1.056550674438476562e+02,1.729874877929687500e+02,9.722292327880859375e+01,1.294293975830078125e+02,1.416739807128906250e+02,9.960391235351562500e+01,1.741691131591796875e+02,1.630476226806640625e+02,1.693638153076171875e+02
8.126483154296875000e+01,1.072309188842773438e+02,1.696655426025390625e+02,9.835533905029296875e+01,1.247127380371093750e+02,1.285182800292968750e+02,1.005581970214843750e+02,1.725684967041015625e+02,1.617573547363281250e+02,1.692707214355468750e+02
8.067965698242187500e+01,1.058416519165039062e+02,1.704977874755859375e+02,9.950601196289062500e+01,1.438384094238281250e+02,1.386364288330078125e+02,1.021178894042968750e+02,1.734008026123046875e+02,1.607613372802734375e+02,1.703998718261718750e+02
7.498834991455078125e+01,1.017078552246093750e+02,1.713861236572265625e+02,9.825472259521484375e+01,1.134323120117187500e+02,1.448585357666015625e+02,9.552861785888671875e+01,1.739937286376953125e+02,1.540981445312500000e+02,1.728401489257812500e+02
8.161676788330078125e+01,1.008224105834960938e+02,1.700378570556640625e+02,1.038973007202148438e+02,1.246897506713867188e+02,1.328837432861328125e+02,9.479822540283203125e+01,1.725724334716796875e+02,1.513187866210937500e+02,1.755762176513671875e+02
8.124839782714843750e+01,9.444846343994140625e+01,1.703316192626953125e+02,1.066285705566406250e+02,1.230645446777343750e+02,1.335224914550781250e+02,8.516082000732421875e+01,1.614445495605468750e+02,1.480029907226562500e+02,1.713801269531250000e+02
7.797258758544921875e+01,1.151711425781250000e+02,1.643084869384765625e+02,8.716979217529296875e+01,1.303894958496093750e+02,1.373579254150390625e+02,1.118254776000976562e+02,1.757695922851562500e+02,1.712876434326171875e+02,1.599597625732421875e+02
8.188121032714843750e+01,9.444036865234375000e+01,1.784689331054687500e+02,1.123773498535156250e+02,1.287519226074218750e+02,1.413460388183593750e+02,8.478688812255859375e+01,1.669807586669921875e+02,1.503816680908203125e+02,1.797438201904296875e+02
8.046082305908203125e+01,1.068457870483398438e+02,1.676931915283203125e+02,9.636544799804687500e+01,1.345133209228515625e+02,1.323381042480468750e+02,1.019841613769531250e+02,1.721650848388671875e+02,1.614417114257812500e+02,1.668796539306640625e+02
8.001930999755859375e+01,9.913214111328125000e+01,1.769471893310546875e+02,1.075242080688476562e+02,1.366808929443359375e+02,1.447086029052734375e+02,9.299741363525390625e+01,1.740484771728515625e+02,1.543468017578125000e+02,1.788121795654296875e+02
7.964098358154296875e+01,1.144679565429687500e+02,1.685424346923828125e+02,9.232756805419921875e+01,1.441222686767578125e+02,1.353207855224609375e+02,1.123127212524414062e+02,1.797371826171875000e+02,1.705611724853515625e+02,1.671962432861328125e+02
8.033866119384765625e+01,1.016919021606445312e+02,1.704984588623046875e+02,1.007041702270507812e+02,1.207834854125976562e+02,1.362285003662109375e+02,9.376244354248046875e+01,1.680958404541015625e+02,1.583245544433593750e+02,1.688477020263671875e+02
7.707279968261718750e+01,1.090732498168945312e+02,1.649652252197265625e+02,9.063286590576171875e+01,1.363111724853515625e+02,1.359934082031250000e+02,1.042670211791992188e+02,1.703078002929687500e+02,1.671461639404296875e+02,1.593267669677734375e+02
7.911028289794921875e+01,9.798252105712890625e+01,1.758101959228515625e+02,1.064512634277343750e+02,1.207542800903320312e+02,1.371099090576171875e+02,8.921680450439453125e+01,1.696377258300781250e+02,1.534403991699218750e+02,1.760460662841796875e+02
7.728728485107421875e+01,9.499382781982421875e+01,1.732448730468750000e+02,1.048727111816406250e+02,1.160143966674804688e+02,1.385243988037109375e+02,8.571669769287109375e+01,1.659562530517578125e+02,1.504844207763671875e+02,1.732147369384765625e+02
8.077619171142578125e+01,9.767250823974609375e+01,1.768353118896484375e+02,1.078980407714843750e+02,1.275431518554687500e+02,1.415336151123046875e+02,8.822872924804687500e+01,1.673796844482421875e+02,1.557996063232421875e+02,1.750642547607421875e+02
7.579293823242187500e+01,1.151233291625976562e+02,1.664734802246093750e+02,8.744534301757812500e+01,1.163500289916992188e+02,1.421822357177734375e+02,1.109496765136718750e+02,1.798437957763671875e+02,1.686132049560546875e+02,1.645515441894531250e+02
7.940541839599609375e+01,1.033604431152343750e+02,1.697980804443359375e+02,1.001902465820312500e+02,1.351016998291015625e+02,1.272443542480468750e+02,9.821797943115234375e+01,1.718170166015625000e+02,1.560329742431640625e+02,1.711729736328125000e+02
8.117416381835937500e+01,1.070789413452148438e+02,1.658515319824218750e+02,9.560637664794921875e+01,1.297222442626953125e+02,1.374015808105468750e+02,1.021038131713867188e+02,1.714423370361328125e+02,1.618798828125000000e+02,1.652952117919921875e+02
8.513735198974609375e+01,9.672424316406250000e+01,1.683492889404296875e+02,1.077529296875000000e+02,1.121970214843750000e+02,1.317663269042968750e+02,8.890082550048828125e+01,1.678367767333984375e+02,1.434694213867187500e+02,1.770493621826171875e+02
7.835578155517578125e+01,1.002121963500976562e+02,1.768284759521484375e+02,1.043072433471679688e+02,1.210971679687500000e+02,1.442178802490234375e+02,9.153861236572265625e+01,1.721423950195312500e+02,1.589665985107421875e+02,1.753930816650390625e+02
7.962091064453125000e+01,1.079025268554687500e+02,1.654823150634765625e+02,9.399007415771484375e+01,1.368613433837890625e+02,1.308109588623046875e+02,1.034399642944335938e+02,1.701506652832031250e+02,1.643469543457031250e+02,1.626029205322265625e+02
7.855395507812500000e+01,1.000796737670898438e+02,1.746041259765625000e+02,1.048498001098632812e+02,1.304301910400390625e+02,1.370229339599609375e+02,9.453732299804687500e+01,1.757292022705078125e+02,1.528370208740234375e+02,1.785943450927734375e+02
7.883904266357421875e+01,1.121508407592773438e+02,1.646496734619140625e+02,9.051573944091796875e+01,1.203730392456054688e+02,1.382861633300781250e+02,1.087265319824218750e+02,1.772379608154296875e+02,1.648981628417968750e+02,1.653617706298828125e+02
7.303577423095703125e+01,1.014013290405273438e+02,1.658368988037109375e+02,9.267077636718750000e+01,1.149763259887695312e+02,1.336833038330078125e+02,9.483589935302734375e+01,1.677298126220703125e+02,1.564590911865234375e+02,1.629186553955078125e+02
8.198752593994140625e+01,1.002622680664062500e+02,1.757035675048828125e+02,1.062402877807617188e+02,1.237391738891601562e+02,1.358290863037109375e+02,9.160839843750000000e+01,1.699505310058593750e+02,1.561669921875000000e+02,1.755674896240234375e+02
8.050376129150390625e+01,1.005918502807617188e+02,1.733551483154296875e+02,1.039112625122070312e+02,1.211637496948242188e+02,1.439949951171875000e+02,9.301718139648437500e+01,1.719340972900390625e+02,1.567655487060546875e+02,1.742965850830078125e+02
8.059920501708984375e+01,9.858022308349609375e+01,1.668948516845703125e+02,1.015840988159179688e+02,1.042584152221679688e+02,1.356690673828125000e+02,9.054907226562500000e+01,1.664754791259765625e+02,1.475654907226562500e+02,1.711869964599609375e+02
8.223017883300781250e+01,9.718144989013671875e+01,1.676488189697265625e+02,1.041065902709960938e+02,1.224744949340820312e+02,1.339959564208984375e+02,8.940947723388671875e+01,1.644538421630859375e+02,1.501008148193359375e+02,1.700206298828125000e+02
7.494792938232421875e+01,1.117332839965820312e+02,1.626876068115234375e+02,8.553858184814453125e+01,1.281183013916015625e+02,1.362336120605468750e+02,1.069733200073242188e+02,1.707160644531250000e+02,1.690121307373046875e+02,1.556287078857421875e+02
8.293444061279296875e+01,1.064296569824218750e+02,1.714803619384765625e+02,1.021209182739257812e+02,1.373365631103515625e+02,1.420933685302734375e+02,1.025325851440429688e+02,1.780046386718750000e+02,1.587357635498046875e+02,1.758316497802734375e+02
7.700112915039062500e+01,1.028675918579101562e+02,1.722491912841796875e+02,9.905683135986328125e+01,1.286772003173828125e+02,1.461717071533203125e+02,9.730163574218750000e+01,1.735378875732421875e+02,1.594431915283203125e+02,1.708455810546875000e+02
7.997608184814453125e+01,9.748172760009765625e+01,1.734156646728515625e+02,1.058470077514648438e+02,1.296982116699218750e+02,1.390440216064453125e+02,8.918814086914062500e+01,1.679461517333984375e+02,1.528747406005859375e+02,1.737930145263671875e+02
7.619542694091796875e+01,9.795597076416015625e+01,1.704909820556640625e+02,1.011056594848632812e+02,1.238601760864257812e+02,1.282113494873046875e+02,8.991498565673828125e+01,1.662597045898437500e+02,1.524213562011718750e+02,1.693445281982421875e+02
7.732699584960937500e+01,1.051262588500976562e+02,1.617057037353515625e+02,9.076764678955078125e+01,1.237695693969726562e+02,1.275282516479492188e+02,9.927806854248046875e+01,1.648582916259765625e+02,1.594320220947265625e+02,1.577860565185546875e+02
8.001670074462890625e+01,1.037432632446289062e+02,1.710438690185546875e+02,9.954031372070312500e+01,1.294299926757812500e+02,1.369419097900390625e+02,9.670321655273437500e+01,1.694953765869140625e+02,1.616563568115234375e+02,1.678987274169921875e+02
8.578556060791015625e+01,1.068735885620117188e+02,1.678782653808593750e+02,1.010652160644531250e+02,1.271638870239257812e+02,1.316969451904296875e+02,1.004860916137695312e+02,1.720987548828125000e+02,1.590737304687500000e+02,1.707963256835937500e+02
7.910847473144531250e+01,8.682836914062500000e+01,1.683496551513671875e+02,1.105765151977539062e+02,1.223831253051757812e+02,1.382317352294921875e+02,7.772748565673828125e+01,1.578324890136718750e+02,1.363588562011718750e+02,1.737658233642578125e+02
8.291595458984375000e+01,9.895204925537109375e+01,1.738129272460937500e+02,1.074429855346679688e+02,1.299209136962890625e+02,1.382033843994140625e+02,9.229100799560546875e+01,1.712388916015625000e+02,1.510241699218750000e+02,1.780216064453125000e+02
7.893099212646484375e+01,9.429043579101562500e+01,1.789270629882812500e+02,1.103884658813476562e+02,1.259027633666992188e+02,1.333512420654296875e+02,8.478685760498046875e+01,1.674821777343750000e+02,1.487627105712890625e+02,1.795737152099609375e+02
7.854984283447265625e+01,1.068646316528320312e+02,1.753652496337890625e+02,9.919506072998046875e+01,1.353826141357421875e+02,1.431160736083984375e+02,1.016554794311523438e+02,1.777163696289062500e+02,1.646179351806640625e+02,1.728509521484375000e+02
7.631763458251953125e+01,9.571703338623046875e+01,1.707771759033203125e+02,1.024188537597656250e+02,1.201468276977539062e+02,1.351938018798828125e+02,8.714178466796875000e+01,1.646951141357421875e+02,1.497494659423828125e+02,1.697248077392578125e+02
7.574790191650390625e+01,1.119871597290039062e+02,1.715702056884765625e+02,9.189724731445312500e+01,1.267067565917968750e+02,1.478547515869140625e+02,1.079753646850585938e+02,1.804842071533203125e+02,1.695430755615234375e+02,1.682782745361328125e+02
7.745778656005859375e+01,1.067648696899414062e+02,1.716195220947265625e+02,9.585129547119140625e+01,1.236309127807617188e+02,1.454325714111328125e+02,1.004144973754882812e+02,1.736762695312500000e+02,1.652760467529296875e+02,1.675528411865234375e+02
8.017147064208984375e+01,1.026468887329101562e+02,1.743578643798828125e+02,1.045065917968750000e+02,1.449026947021484375e+02,1.451797790527343750e+02,9.824262237548828125e+01,1.753597259521484375e+02,1.579967803955078125e+02,1.755041656494140625e+02
7.841694641113281250e+01,9.920436859130859375e+01,1.686415557861328125e+02,1.000827941894531250e+02,1.288514099121093750e+02,1.341165313720703125e+02,9.236589813232421875e+01,1.661564025878906250e+02,1.541985321044921875e+02,1.674528045654296875e+02
7.841503143310546875e+01,1.067599792480468750e+02,1.733647613525390625e+02,9.940966033935546875e+01,1.133360214233398438e+02,1.451656646728515625e+02,1.011031570434570312e+02,1.805426788330078125e+02,1.594813995361328125e+02,1.769604492187500000e+02
7.688277435302734375e+01,1.066316909790039062e+02,1.689907836914062500e+02,9.476268768310546875e+01,1.347333068847656250e+02,1.355533905029296875e+02,1.022472915649414062e+02,1.739963531494140625e+02,1.620904693603515625e+02,1.670038757324218750e+02
7.944204711914062500e+01,9.198804473876953125e+01,1.692159271240234375e+02,1.063885574340820312e+02,1.229458618164062500e+02,1.378326416015625000e+02,8.197602081298828125e+01,1.579927215576171875e+02,1.464608917236328125e+02,1.688321685791015625e+02
7.644671630859375000e+01,1.111868286132812500e+02,1.709352264404296875e+02,9.226433563232421875e+01,1.213607254028320312e+02,1.487962951660156250e+02,1.064371032714843750e+02,1.784907379150390625e+02,1.681282043457031250e+02,1.679467163085937500e+02
7.880236053466796875e+01,9.286071777343750000e+01,1.663375244140625000e+02,1.042518692016601562e+02,1.046737976074218750e+02,1.314958343505859375e+02,8.359523773193359375e+01,1.618554229736328125e+02,1.405198822021484375e+02,1.718404693603515625e+02
7.901765441894531250e+01,9.790545654296875000e+01,1.765700225830078125e+02,1.066584091186523438e+02,1.336993560791015625e+02,1.384073638916015625e+02,9.029674530029296875e+01,1.703924102783203125e+02,1.553267211914062500e+02,1.759114990234375000e+02
8.005030059814453125e+01,1.068726196289062500e+02,1.716730804443359375e+02,9.773783111572265625e+01,1.181930618286132812e+02,1.427693786621093750e+02,1.008761672973632812e+02,1.750170898437500000e+02,1.617376098632812500e+02,1.709269256591796875e+02
7.957747650146484375e+01,1.082367248535156250e+02,1.662097015380859375e+02,9.456707763671875000e+01,1.290419464111328125e+02,1.367004241943359375e+02,1.043917312622070312e+02,1.751640777587890625e+02,1.618585205078125000e+02,1.674100189208984375e+02
8.082760620117187500e+01,9.404459381103515625e+01,1.726441192626953125e+02,1.084516296386718750e+02,1.115076599121093750e+02,1.367376556396484375e+02,8.486505889892578125e+01,1.665289001464843750e+02,1.450585937500000000e+02,1.776995391845703125e+02
7.674266815185546875e+01,1.085913619995117188e+02,1.687289276123046875e+02,9.400457000732421875e+01,1.338635101318359375e+02,1.366733093261718750e+02,1.047331314086914062e+02,1.762401885986328125e+02,1.645568237304687500e+02,1.677746276855468750e+02
7.852322387695312500e+01,1.080613632202148438e+02,1.671087493896484375e+02,9.511711883544921875e+01,1.430779571533203125e+02,1.353089752197265625e+02,1.051676406860351562e+02,1.755438232421875000e+02,1.629024200439453125e+02,1.674443664550781250e+02
7.925722503662109375e+01,1.067243881225585938e+02,1.693922271728515625e+02,9.589174652099609375e+01,1.221907119750976562e+02,1.355538177490234375e+02,9.921735382080078125e+01,1.699631195068359375e+02,1.648554687500000000e+02,1.648464355468750000e+02
7.502130126953125000e+01,1.019546203613281250e+02,1.763732757568359375e+02,1.014338684082031250e+02,1.260658187866210938e+02,1.464410858154296875e+02,9.566371917724609375e+01,1.766793670654296875e+02,1.582881011962890625e+02,1.756873016357421875e+02
7.844347381591796875e+01,9.516509246826171875e+01,1.645063171386718750e+02,1.005746154785156250e+02,1.264966201782226562e+02,1.285106353759765625e+02,8.760137939453125000e+01,1.596789855957031250e+02,1.482456512451171875e+02,1.643349456787109375e+02
7.975045776367187500e+01,9.623867034912109375e+01,1.732654266357421875e+02,1.065923156738281250e+02,1.242864608764648438e+02,1.383108367919921875e+02,8.740531158447265625e+01,1.665703430175781250e+02,1.511757659912109375e+02,1.742797393798828125e+02
7.670066833496093750e+01,1.094851913452148438e+02,1.698873748779296875e+02,9.284624481201171875e+01,1.297959899902343750e+02,1.422370758056640625e+02,1.047387619018554688e+02,1.751488494873046875e+02,1.678239288330078125e+02,1.653986816406250000e+02
7.332172393798828125e+01,1.077408981323242188e+02,1.647492828369140625e+02,8.769309234619140625e+01,1.206333389282226562e+02,1.406021881103515625e+02,1.025930252075195312e+02,1.695860900878906250e+02,1.651425933837890625e+02,1.580632629394531250e+02
7.934783935546875000e+01,1.024533081054687500e+02,1.749951934814453125e+02,1.043474426269531250e+02,1.189718627929687500e+02,1.437196502685546875e+02,9.639624786376953125e+01,1.785104522705078125e+02,1.548227539062500000e+02,1.797677001953125000e+02
7.597781372070312500e+01,1.013958435058593750e+02,1.661527557373046875e+02,9.459988403320312500e+01,1.253178939819335938e+02,1.332674407958984375e+02,9.361170196533203125e+01,1.632139129638671875e+02,1.600473785400390625e+02,1.596472320556640625e+02
